"SALESORDERID","CREATEDBY","CREATEDAT","CHANGEDBY","CHANGEDAT","FISCVARIANT","FISCALYEARPERIOD","NOTEID","PARTNERID","SALESORG","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"0050008007","0000000011",2018-07-04,"0000000011",2018-07-07,K4,"2018007","","100000000",AMER,USD,42412.50,37700.00,4712.50,"","",C
"0050011375","0000000013",2021-08-22,"0000000013",2021-08-25,K4,"2021008","","100000004",AMER,USD,52756.87,46895.00,5861.87,"","",C
"0050002148","0000000013",2012-12-19,"0000000013",2012-12-22,K4,"2012012","","100000002",AMER,USD,117714.34,104635.00,13079.34,"","",C
"0050007423","0000000011",2017-12-14,"0000000011",2017-12-16,K4,"2017012","","100000000",AMER,USD,26493.75,23550.00,2943.75,"","",C
"0050010509","0000000013",2020-10-31,"0000000013",2020-11-01,K4,"2020010","","100000030",AMER,USD,34590.37,30747.00,3843.37,"","",C
"0050010703","0000000011",2021-01-06,"0000000011",2021-01-07,K4,"2021001","","100000001",AMER,USD,45225.00,40200.00,5025.00,"","",C
"0050011949","0000000013",2022-02-21,"0000000013",2022-02-22,K4,"2022002","","100000031",AMER,USD,16650.00,14800.00,1850.00,"","",C
"0050009129","0000000010",2019-08-02,"0000000010",2019-08-05,K4,"2019008","","100000032",AMER,USD,28068.75,24950.00,3118.75,"","",C
"0050003893","0000000011",2014-09-02,"0000000011",2014-09-04,K4,"2014009","","100000032",AMER,USD,50781.37,45139.00,5642.37,"","",C
"0050009478","0000000013",2019-11-28,"0000000013",2019-12-01,K4,"2019011","","100000003",AMER,USD,73870.86,65663.00,8207.86,"","",C
"0050010379","0000000011",2020-09-23,"0000000011",2020-09-26,K4,"2020009","","100000034",AMER,USD,73111.47,64988.00,8123.47,"","",C
"0050010964","0000000011",2021-04-17,"0000000011",2021-04-19,K4,"2021004","","100000002",AMER,USD,71562.33,63611.00,7951.33,"","",C
"0050011082","0000000013",2021-05-16,"0000000013",2021-05-18,K4,"2021005","","100000031",AMER,USD,43367.62,38549.00,4818.62,"","",C
"0050011913","0000000011",2022-02-11,"0000000011",2022-02-14,K4,"2022002","","100000030",AMER,USD,71067.36,63171.00,7896.36,"","",C
"0050000360","0000000011",2011-05-08,"0000000011",2011-05-09,K4,"2011005","","100000002",AMER,USD,22950.00,20400.00,2550.00,"","",C
"0050000640","0000000011",2011-08-09,"0000000011",2011-08-11,K4,"2011008","","100000003",AMER,USD,30768.75,27350.00,3418.75,"","",C
"0050007921","0000000011",2018-05-29,"0000000011",2018-05-30,K4,"2018005","","100000031",AMER,USD,16200.00,14400.00,1800.00,"","",C
"0050012002","0000000011",2022-03-10,"0000000011",2022-03-11,K4,"2022003","","100000002",AMER,USD,16200.00,14400.00,1800.00,"","",C
"0050012189","0000000011",2022-05-07,"0000000011",2022-05-08,K4,"2022005","","100000002",AMER,USD,16200.00,14400.00,1800.00,"","",C
"0050012488","0000000011",2022-08-17,"0000000011",2022-08-19,K4,"2022008","","100000000",AMER,USD,41737.50,37100.00,4637.50,"","",C
"0050006472","0000000010",2017-01-27,"0000000010",2017-01-28,K4,"2017001","","100000032",AMER,USD,10800.00,9600.00,1200.00,"","",C
"0050009485","0000000011",2019-12-03,"0000000011",2019-12-06,K4,"2019012","","100000032",AMER,USD,10800.00,9600.00,1200.00,"","",C
"0050011761","0000000011",2021-12-29,"0000000011",2021-12-31,K4,"2021012","","100000003",AMER,USD,10800.00,9600.00,1200.00,"","",C
"0050002791","0000000013",2013-08-02,"0000000013",2013-08-04,K4,"2013008","","100000000",AMER,USD,83283.72,74030.00,9253.72,"","",C
"0050003132","0000000011",2013-11-21,"0000000011",2013-11-24,K4,"2013011","","100000004",AMER,USD,18731.25,16650.00,2081.25,"","",C
"0050003929","0000000011",2014-09-22,"0000000011",2014-09-24,K4,"2014009","","100000031",AMER,USD,28012.50,24900.00,3112.50,"","",C
"0050003656","0000000011",2014-06-10,"0000000011",2014-06-12,K4,"2014006","","100000004",AMER,USD,29812.50,26500.00,3312.50,"","",C
"0050009924","0000000011",2020-04-27,"0000000011",2020-04-28,K4,"2020004","","100000004",AMER,USD,48361.50,42988.00,5373.50,"","",C
"0050004527","0000000011",2015-04-02,"0000000011",2015-04-05,K4,"2015004","","100000030",AMER,USD,47921.62,42597.00,5324.62,"","",C
"0050005198","0000000011",2015-11-07,"0000000011",2015-11-08,K4,"2015011","","100000004",AMER,USD,34931.25,31050.00,3881.25,"","",C
"0050012412","0000000011",2022-07-23,"0000000011",2022-07-26,K4,"2022007","","100000001",AMER,USD,65598.71,58310.00,7288.71,"","",C
"0050012455","0000000011",2022-08-10,"0000000011",2022-08-12,K4,"2022008","","100000000",AMER,USD,68633.97,61008.00,7625.97,"","",C
"0050002186","0000000011",2012-12-30,"0000000011",2013-01-02,K4,"2012012","","100000003",AMER,USD,6750.00,6000.00,750.00,"","",C
"0050005124","0000000011",2015-10-12,"0000000011",2015-10-14,K4,"2015010","","100000002",AMER,USD,6750.00,6000.00,750.00,"","",C
"0050005590","0000000011",2016-03-12,"0000000011",2016-03-14,K4,"2016003","","100000001",AMER,USD,15637.50,13900.00,1737.50,"","",C
"0050010201","0000000011",2020-07-27,"0000000011",2020-07-28,K4,"2020007","","100000002",AMER,USD,12375.00,11000.00,1375.00,"","",C
"0050011969","0000000013",2022-02-26,"0000000013",2022-02-28,K4,"2022002","","100000000",AMER,USD,12375.00,11000.00,1375.00,"","",C
"0050001202","0000000011",2012-02-05,"0000000011",2012-02-06,K4,"2012002","","100000034",AMER,USD,10125.00,9000.00,1125.00,"","",C
"0050009123","0000000011",2019-08-01,"0000000011",2019-08-02,K4,"2019008","","100000034",AMER,USD,19012.50,16900.00,2112.50,"","",C
"0050011448","0000000011",2021-09-21,"0000000011",2021-09-22,K4,"2021009","","100000002",AMER,USD,10125.00,9000.00,1125.00,"","",C
"0050004275","0000000011",2015-01-08,"0000000011",2015-01-10,K4,"2015001","","100000004",AMER,USD,12150.00,10800.00,1350.00,"","",C
"0050007655","0000000011",2018-02-19,"0000000011",2018-02-22,K4,"2018002","","100000032",AMER,USD,18562.50,16500.00,2062.50,"","",C
"0050000592","0000000011",2011-07-23,"0000000011",2011-07-24,K4,"2011007","","100000004",AMER,USD,17662.50,15700.00,1962.50,"","",C
"0050004889","0000000013",2015-07-27,"0000000013",2015-07-29,K4,"2015007","","100000001",AMER,USD,18787.50,16700.00,2087.50,"","",C
"0050007420","0000000013",2017-12-12,"0000000013",2017-12-13,K4,"2017012","","100000031",AMER,USD,18168.75,16150.00,2018.75,"","",C
"0050002466","0000000010",2013-04-09,"0000000010",2013-04-10,K4,"2013004","","100000032",AMER,USD,12709.12,11297.00,1412.12,"","",C
"0050006897","0000000011",2017-06-13,"0000000011",2017-06-16,K4,"2017006","","100000001",AMER,USD,4275.00,3800.00,475.00,"","",C
"0050007245","0000000010",2017-10-01,"0000000010",2017-10-04,K4,"2017010","","100000001",AMER,USD,9054.00,8048.00,1006.00,"","",C
"0050007954","0000000011",2018-06-10,"0000000011",2018-06-13,K4,"2018006","","100000031",AMER,USD,4275.00,3800.00,475.00,"","",C
"0050011405","0000000011",2021-09-02,"0000000011",2021-09-05,K4,"2021009","","100000032",AMER,USD,4275.00,3800.00,475.00,"","",C
"0050000600","0000000011",2011-07-25,"0000000011",2011-07-27,K4,"2011007","","100000000",AMER,USD,9787.50,8700.00,1087.50,"","",C
"0050005353","0000000011",2015-12-24,"0000000011",2015-12-26,K4,"2015012","","100000031",AMER,USD,6412.50,5700.00,712.50,"","",C
"0050010421","0000000011",2020-10-04,"0000000011",2020-10-05,K4,"2020010","","100000003",AMER,USD,6412.50,5700.00,712.50,"","",C
"0050000823","0000000011",2011-10-01,"0000000011",2011-10-03,K4,"2011010","","100000002",AMER,USD,15300.00,13600.00,1700.00,"","",C
"0050001370","0000000011",2012-03-24,"0000000011",2012-03-27,K4,"2012003","","100000000",AMER,USD,3375.00,3000.00,375.00,"","",C
"0050008325","0000000011",2018-10-16,"0000000011",2018-10-17,K4,"2018010","","100000004",AMER,USD,3375.00,3000.00,375.00,"","",C
"0050008631","0000000011",2019-01-30,"0000000011",2019-02-01,K4,"2019001","","100000004",AMER,USD,3375.00,3000.00,375.00,"","",C
"0050009707","0000000011",2020-02-14,"0000000011",2020-02-17,K4,"2020002","","100000001",AMER,USD,3375.00,3000.00,375.00,"","",C
"0050011444","0000000011",2021-09-20,"0000000011",2021-09-21,K4,"2021009","","100000031",AMER,USD,11137.50,9900.00,1237.50,"","",C
"0050004365","0000000011",2015-02-04,"0000000011",2015-02-05,K4,"2015002","","100000003",AMER,USD,17662.50,15700.00,1962.50,"","",C
"0050007480","0000000011",2017-12-27,"0000000011",2017-12-29,K4,"2017012","","100000031",AMER,USD,10912.50,9700.00,1212.50,"","",C
"0050013110","0000000011",2023-04-05,"0000000011",2023-04-07,K4,"2023004","","100000003",AMER,USD,13275.00,11800.00,1475.00,"","",C
"0050002256","0000000011",2013-01-25,"0000000011",2013-01-27,K4,"2013001","","100000034",AMER,USD,1687.50,1500.00,187.50,"","",C
"0050006628","0000000011",2017-03-12,"0000000011",2017-03-13,K4,"2017003","","100000004",AMER,USD,9225.00,8200.00,1025.00,"","",C
"0050007399","0000000013",2017-12-04,"0000000013",2017-12-05,K4,"2017012","","100000034",AMER,USD,1687.50,1500.00,187.50,"","",C
"0050008290","0000000010",2018-10-04,"0000000010",2018-10-05,K4,"2018010","","100000004",AMER,USD,5962.50,5300.00,662.50,"","",C
"0050009310","0000000011",2019-10-11,"0000000011",2019-10-14,K4,"2019010","","100000003",AMER,USD,1687.50,1500.00,187.50,"","",C
"0050010877","0000000011",2021-03-21,"0000000011",2021-03-22,K4,"2021003","","100000000",AMER,USD,3237.75,2878.00,359.75,"","",C
"0050008353","0000000011",2018-10-27,"0000000011",2018-10-30,K4,"2018010","","100000031",AMER,USD,10575.00,9400.00,1175.00,"","",C
"0050002209","0000000011",2013-01-06,"0000000011",2013-01-08,K4,"2013001","","100000004",AMER,USD,7762.50,6900.00,862.50,"","",C
"0050000994","0000000011",2011-12-02,"0000000011",2011-12-04,K4,"2011012","","100000031",AMER,USD,2137.50,1900.00,237.50,"","",C
"0050004866","0000000011",2015-07-19,"0000000011",2015-07-22,K4,"2015007","","100000031",AMER,USD,2137.50,1900.00,237.50,"","",C
"0050000377","0000000010",2011-05-16,"0000000010",2011-05-19,K4,"2011005","","100000030",AMER,USD,5400.00,4800.00,600.00,"","",C
"0050002922","0000000011",2013-09-12,"0000000011",2013-09-13,K4,"2013009","","100000003",AMER,USD,7931.25,7050.00,881.25,"","",C
"0050003452","0000000011",2014-03-22,"0000000011",2014-03-24,K4,"2014003","","100000031",AMER,USD,11025.00,9800.00,1225.00,"","",C
"0050007958","0000000010",2018-06-13,"0000000010",2018-06-15,K4,"2018006","","100000031",AMER,USD,9675.00,8600.00,1075.00,"","",C
"0050004223","0000000011",2014-12-26,"0000000011",2014-12-29,K4,"2014012","","100000030",AMER,USD,2531.25,2250.00,281.25,"","",C
"0050003361","0000000010",2014-02-16,"0000000010",2014-02-17,K4,"2014002","","100000031",AMER,USD,8887.50,7900.00,987.50,"","",C
"0050003953","0000000013",2014-10-03,"0000000013",2014-10-04,K4,"2014010","","100000033",AMER,USD,8887.50,7900.00,987.50,"","",C
"0050008315","0000000010",2018-10-13,"0000000010",2018-10-14,K4,"2018010","","100000032",AMER,USD,13162.50,11700.00,1462.50,"","",C
"0050011137","0000000011",2021-06-06,"0000000011",2021-06-07,K4,"2021006","","100000031",AMER,USD,12037.50,10700.00,1337.50,"","",C
"0050000127","0000000011",2011-02-20,"0000000011",2011-02-23,K4,"2011002","","100000034",AMER,USD,336.37,299.00,37.37,"","",C
"0050008539","0000000013",2019-01-02,"0000000013",2019-01-04,K4,"2019001","","100000000",AMER,USD,106838.96,94968.00,11870.96,"","",C
"0050008578","0000000013",2019-01-13,"0000000013",2019-01-16,K4,"2019001","","100000004",AMER,USD,92978.98,82648.00,10330.98,"","",C
"0050008634","0000000013",2019-02-01,"0000000013",2019-02-04,K4,"2019002","","100000001",AMER,USD,90860.61,80765.00,10095.61,"","",C
"0050008827","0000000014",2019-04-12,"0000000014",2019-04-14,K4,"2019004","","100000001",AMER,USD,82685.24,73498.00,9187.24,"","",C
"0050008867","0000000014",2019-04-23,"0000000014",2019-04-25,K4,"2019004","","100000034",AMER,USD,95084.99,84520.00,10564.99,"","",C
"0050009292","0000000014",2019-10-03,"0000000014",2019-10-06,K4,"2019010","","100000033",AMER,USD,88250.60,78445.00,9805.60,"","",C
"0050009471","0000000014",2019-11-28,"0000000014",2019-12-01,K4,"2019011","","100000000",AMER,USD,78965.97,70192.00,8773.97,"","",C
"0050009599","0000000014",2020-01-12,"0000000014",2020-01-13,K4,"2020001","","100000004",AMER,USD,96240.36,85547.00,10693.36,"","",C
"0050009612","0000000014",2020-01-13,"0000000014",2020-01-14,K4,"2020001","","100000004",AMER,USD,79205.59,70405.00,8800.59,"","",C
"0050010183","0000000014",2020-07-17,"0000000014",2020-07-18,K4,"2020007","","100000003",AMER,USD,108291.34,96259.00,12032.34,"","",C
"0050010559","0000000014",2020-11-12,"0000000014",2020-11-13,K4,"2020011","","100000004",AMER,USD,94578.71,84070.00,10508.71,"","",C
"0050010670","0000000014",2020-12-25,"0000000014",2020-12-28,K4,"2020012","","100000030",AMER,USD,73833.73,65630.00,8203.73,"","",C
"0050010799","0000000014",2021-02-16,"0000000014",2021-02-17,K4,"2021002","","100000001",AMER,USD,92976.71,82646.00,10330.71,"","",C
"0050010984","0000000013",2021-04-24,"0000000013",2021-04-25,K4,"2021004","","100000034",AMER,USD,79419.36,70595.00,8824.36,"","",C
"0050011193","0000000014",2021-06-20,"0000000014",2021-06-23,K4,"2021006","","100000004",AMER,USD,52133.61,46341.00,5792.61,"","",C
"0050011748","0000000013",2021-12-25,"0000000013",2021-12-28,K4,"2021012","","100000034",AMER,USD,73028.24,64914.00,8114.24,"","",C
"0050011852","0000000014",2022-01-18,"0000000014",2022-01-20,K4,"2022001","","100000034",AMER,USD,100409.60,89253.00,11156.60,"","",C
"0050012748","0000000014",2022-11-21,"0000000014",2022-11-23,K4,"2022011","","100000003",AMER,USD,101413.10,90145.00,11268.10,"","",C
"0050012950","0000000014",2023-02-05,"0000000014",2023-02-07,K4,"2023002","","100000032",AMER,USD,131977.09,117313.00,14664.09,"","",C
"0050000152","0000000014",2011-02-24,"0000000014",2011-02-26,K4,"2011002","","100000034",AMER,USD,85099.49,75644.00,9455.49,"","",C
"0050000205","0000000014",2011-03-20,"0000000014",2011-03-21,K4,"2011003","","100000030",AMER,USD,87805.12,78049.00,9756.12,"","",C
"0050000436","0000000014",2011-06-14,"0000000014",2011-06-15,K4,"2011006","","100000003",AMER,USD,84611.22,75210.00,9401.22,"","",C
"0050000604","0000000013",2011-07-28,"0000000013",2011-07-30,K4,"2011007","","100000000",AMER,USD,66482.99,59096.00,7386.99,"","",C
"0050001032","0000000013",2011-12-12,"0000000013",2011-12-13,K4,"2011012","","100000003",AMER,USD,98418.34,87483.00,10935.34,"","",C
"0050001097","0000000014",2012-01-06,"0000000014",2012-01-08,K4,"2012001","","100000033",AMER,USD,74843.98,66528.00,8315.98,"","",C
"0050001107","0000000014",2012-01-08,"0000000014",2012-01-11,K4,"2012001","","100000003",AMER,USD,121418.96,107928.00,13490.96,"","",C
"0050001253","0000000014",2012-02-15,"0000000014",2012-02-16,K4,"2012002","","100000033",AMER,USD,50343.75,44750.00,5593.75,"","",C
"0050001712","0000000014",2012-07-13,"0000000014",2012-07-16,K4,"2012007","","100000002",AMER,USD,107212.47,95300.00,11912.47,"","",C
"0050001810","0000000014",2012-08-12,"0000000014",2012-08-13,K4,"2012008","","100000004",AMER,USD,76433.62,67941.00,8492.62,"","",C
"0050001990","0000000014",2012-10-15,"0000000014",2012-10-16,K4,"2012010","","100000001",AMER,USD,83863.10,74545.00,9318.10,"","",C
"0050002285","0000000014",2013-02-03,"0000000014",2013-02-05,K4,"2013002","","100000033",AMER,USD,74076.75,65846.00,8230.75,"","",C
"0050002297","0000000014",2013-02-08,"0000000014",2013-02-10,K4,"2013002","","100000003",AMER,USD,61355.24,54538.00,6817.24,"","",C
"0050002353","0000000013",2013-02-27,"0000000013",2013-02-28,K4,"2013002","","100000030",AMER,USD,71152.87,63247.00,7905.87,"","",C
"0050002662","0000000013",2013-06-16,"0000000013",2013-06-19,K4,"2013006","","100000003",AMER,USD,84671.99,75264.00,9407.99,"","",C
"0050002688","0000000013",2013-06-29,"0000000013",2013-07-01,K4,"2013006","","100000030",AMER,USD,82743.74,73550.00,9193.74,"","",C
"0050002689","0000000013",2013-06-29,"0000000013",2013-06-30,K4,"2013006","","100000033",AMER,USD,113032.10,100473.00,12559.10,"","",C
"0050002700","0000000013",2013-07-07,"0000000013",2013-07-10,K4,"2013007","","100000000",AMER,USD,69798.36,62043.00,7755.36,"","",C
"0050003159","0000000014",2013-12-03,"0000000014",2013-12-06,K4,"2013012","","100000001",AMER,USD,82849.49,73644.00,9205.49,"","",C
"0050003325","0000000014",2014-01-31,"0000000014",2014-02-01,K4,"2014001","","100000000",AMER,USD,87472.09,77753.00,9719.09,"","",C
"0050003363","0000000014",2014-02-16,"0000000014",2014-02-17,K4,"2014002","","100000002",AMER,USD,104510.22,92898.00,11612.22,"","",C
"0050003381","0000000014",2014-02-23,"0000000014",2014-02-26,K4,"2014002","","100000030",AMER,USD,102163.48,90812.00,11351.48,"","",C
"0050003483","0000000014",2014-04-04,"0000000014",2014-04-07,K4,"2014004","","100000033",AMER,USD,57712.50,51300.00,6412.50,"","",C
"0050003617","0000000014",2014-05-28,"0000000014",2014-05-30,K4,"2014005","","100000004",AMER,USD,82284.73,73142.00,9142.73,"","",C
"0050003715","0000000013",2014-07-01,"0000000013",2014-07-02,K4,"2014007","","100000002",AMER,USD,63532.12,56473.00,7059.12,"","",C
"0050004033","0000000014",2014-10-25,"0000000014",2014-10-27,K4,"2014010","","100000003",AMER,USD,113683.47,101052.00,12631.47,"","",C
"0050004093","0000000014",2014-11-12,"0000000014",2014-11-15,K4,"2014011","","100000001",AMER,USD,50207.62,44629.00,5578.62,"","",C
"0050004204","0000000014",2014-12-23,"0000000014",2014-12-25,K4,"2014012","","100000030",AMER,USD,86260.48,76676.00,9584.48,"","",C
"0050004210","0000000014",2014-12-23,"0000000014",2014-12-26,K4,"2014012","","100000002",AMER,USD,71718.75,63750.00,7968.75,"","",C
"0050004255","0000000014",2015-01-01,"0000000014",2015-01-04,K4,"2015001","","100000004",AMER,USD,84610.11,75209.00,9401.11,"","",C
"0050004489","0000000014",2015-03-17,"0000000014",2015-03-19,K4,"2015003","","100000030",AMER,USD,88355.24,78538.00,9817.24,"","",C
"0050004812","0000000014",2015-07-05,"0000000014",2015-07-06,K4,"2015007","","100000031",AMER,USD,75926.24,67490.00,8436.24,"","",C
"0050005208","0000000013",2015-11-08,"0000000013",2015-11-10,K4,"2015011","","100000001",AMER,USD,82177.87,73047.00,9130.87,"","",C
"0050005281","0000000014",2015-11-30,"0000000014",2015-12-03,K4,"2015011","","100000003",AMER,USD,51016.50,45348.00,5668.50,"","",C
"0050005402","0000000014",2016-01-04,"0000000014",2016-01-05,K4,"2016001","","100000033",AMER,USD,16875.00,15000.00,1875.00,"","",C
"0050005557","0000000013",2016-02-26,"0000000013",2016-02-29,K4,"2016002","","100000001",AMER,USD,18562.50,16500.00,2062.50,"","",C
"0050005921","0000000014",2016-07-10,"0000000014",2016-07-13,K4,"2016007","","100000034",AMER,USD,67278.36,59803.00,7475.36,"","",C
"0050005934","0000000014",2016-07-15,"0000000014",2016-07-18,K4,"2016007","","100000001",AMER,USD,51018.75,45350.00,5668.75,"","",C
"0050005992","0000000014",2016-08-02,"0000000014",2016-08-04,K4,"2016008","","100000003",AMER,USD,71234.99,63320.00,7914.99,"","",C
"0050006591","0000000014",2017-03-01,"0000000014",2017-03-02,K4,"2017003","","100000004",AMER,USD,87398.99,77688.00,9710.99,"","",C
"0050006627","0000000014",2017-03-12,"0000000014",2017-03-13,K4,"2017003","","100000033",AMER,USD,76027.49,67580.00,8447.49,"","",C
"0050006669","0000000014",2017-03-31,"0000000014",2017-04-02,K4,"2017003","","100000033",AMER,USD,111116.21,98770.00,12346.21,"","",C
"0050006914","0000000013",2017-06-20,"0000000013",2017-06-22,K4,"2017006","","100000033",AMER,USD,97490.22,86658.00,10832.22,"","",C
"0050007011","0000000014",2017-07-22,"0000000014",2017-07-25,K4,"2017007","","100000030",AMER,USD,21937.50,19500.00,2437.50,"","",C
"0050007075","0000000013",2017-08-07,"0000000013",2017-08-09,K4,"2017008","","100000031",AMER,USD,91779.72,81582.00,10197.72,"","",C
"0050007379","0000000014",2017-11-25,"0000000014",2017-11-27,K4,"2017011","","100000030",AMER,USD,85199.60,75733.00,9466.60,"","",C
